absAlefWavyHamzaBelowFin,alefWavyhamzabelow-ar.fina
absAlefWavyHamzaBelowFin.postLamIni,alefWavyhamzabelow-ar.postLamIni.fina
absAlefWavyHamzaBelowFin.postLamMed,alefWavyhamzabelow-ar.postLamMed.fina
absAlefMaddaAbove,alefMadda-ar
absAlefMaddaAboveFin,alefMadda-ar.fina
absAlefMaddaAboveFin.postLamIni,alefMadda-ar.postLamIni.fina
absAlefMaddaAboveFin.postLamMed,alefMadda-ar.postLamMed.fina
absAlefMaddaAbove.small,alefMadda-ar.small
absAlefMaddaAboveFin.small,alefMadda-ar.small.fina
absAlefMaddaAboveFin.postLamIni.small,alefMadda-ar.postLamIni.small.fina
absAlefMaddaAboveFin.postLamMed.small,alefMadda-ar.postLamMed.small.fina
absAlefWasla,alefWasla-ar
absAlefWaslaFin,alefWasla-ar.fina
absAlefWaslaFin.postLamIni,alefWasla-ar.postLamIni.fina
absAlefWaslaFin.postLamMed,alefWasla-ar.postLamMed.fina
absHighHamzaAlef,highhamzaAlef-ar
absHighHamzaAlefFin,highhamzaAlef-ar.fina
absHighHamzaAlefFin.postLamIni,highhamzaAlef-ar.postLamIni.fina
absHighHamzaAlefFin.postLamMed,highhamzaAlef-ar.postLamMed.fina
absAlefDigitTwoAbove,alefTwoabove-ar
absAlefDigitTwoAboveFin,alefTwoabove-ar.fina
absAlefDigitTwoAboveFin.postLamIni,alefTwoabove-ar.postLamIni.fina
absAlefDigitTwoAboveFin.postLamMed,alefTwoabove-ar.postLamMed.fina
absAlefDigitThreeAbove,alefThreeabove-ar
absAlefDigitThreeAboveFin,alefThreeabove-ar.fina
absAlefDigitThreeAboveFin.postLamIni,alefThreeabove-ar.postLamIni.fina
absAlefDigitThreeAboveFin.postLamMed,alefThreeabove-ar.postLamMed.fina
absAlefFatha,alef_fatha-ar
absAlefFatha.warsh,alef_fatha-ar.warsh
absAlefKasra,alef_kasra-ar
absAlefKasra.warsh,alef_kasra-ar.warsh
absBehNoDots,behDotless-ar
absBehNoDotsFin,behDotless-ar.fina
absBehNoDotsMed,behDotless-ar.medi
absBehNoDotsIni,behDotless-ar.init
absBeh,beh-ar
absBehFin,beh-ar.fina
absBehMed,beh-ar.medi
absBehIni,beh-ar.init
absPeh,peh-ar
absPehFin,peh-ar.fina
absPehMed,peh-ar.medi
absPehIni,peh-ar.init
absBeeh,beeh-ar
absBeehFin,beeh-ar.fina
absBeehMed,beeh-ar.medi
absBeehIni,beeh-ar.init
absBeheh,beheh-ar
absBehehFin,beheh-ar.fina
absBehehMed,beheh-ar.medi
absBehehIni,beheh-ar.init
absTeh,teh-ar
absTehFin,teh-ar.fina
absTehMed,teh-ar.medi
absTehIni,teh-ar.init
absTehRing,tehRing-ar
absTehRingFin,tehRing-ar.fina
absTehRingMed,tehRing-ar.medi
absTehRingIni,tehRing-ar.init
absTehThreeDotsAboveDownwards,tehThreedotsdown-ar
absTehThreeDotsAboveDownwardsFin,tehThreedotsdown-ar.fina
absTehThreeDotsAboveDownwardsMed,tehThreedotsdown-ar.medi
absTehThreeDotsAboveDownwardsIni,tehThreedotsdown-ar.init
absTheh,theh-ar
absThehFin,theh-ar.fina
absThehMed,theh-ar.medi
absThehIni,theh-ar.init
absTteh,tteh-ar
absTtehFin,tteh-ar.fina
absTtehMed,tteh-ar.medi
absTtehIni,tteh-ar.init
absTteheh,tteheh-ar
absTtehehFin,tteheh-ar.fina
absTtehehMed,tteheh-ar.medi
